조사연도,조사분기,구분,업종,지수항목,지수
2022,2,전망,커피 전문점,식재료,124.95
2022,2,전망,기타 비알코올 음료점업,식재료,121.63
2022,2,전망,한식 음식점업,고용,98.96
2022,2,전망,한식 일반음식점업,고용,99.76
2022,2,전망,한식 면요리 전문점,고용,97.85
2022,2,전망,한식 육류요리 전문점,고용,98.09
2022,2,전망,한식 해산물요리 전문점,고용,96.83
2022,2,전망,외국식 음식점업,고용,98.13
2022,2,전망,중식 음식점업,고용,97.94
2022,2,전망,일식 음식점업,고용,98.27
2022,2,전망,서양식 음식점업,고용,97.95
2022,2,전망,기타 외국식 음식점업,고용,99.18
2022,2,전망,기관 구내식당업,고용,100.1
2022,2,전망,출장 음식 서비스업,고용,92.96
2022,2,전망,기타 간이 음식점업,고용,98.9
2022,2,전망,제과점업,고용,97.87
2022,2,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,99.18
2022,2,전망,치킨 음식점업,고용,99.97
2022,2,전망,김밥 및 기타 간이 음식점업,고용,98.24
2022,2,전망,간이음식 포장판매 전문점,고용,99.66
2022,2,전망,주점업,고용,99.33
2022,2,전망,일반 유흥주점업,고용,98.53
2022,2,전망,무도 유흥주점업,고용,96.57
2022,2,전망,생맥주 전문점,고용,99.81
2022,2,전망,기타 주점업,고용,99.67
2022,2,전망,비알코올음료점업,고용,98.69
2022,2,전망,커피 전문점,고용,98.8
2022,2,전망,기타 비알코올 음료점업,고용,98.22
2022,1,전망,전체,매출액,80.33
2022,1,전망,전체,식재료,129.03
2022,1,전망,전체,고용,97.58
2022,1,전망,한식 음식점업,매출액,78.84
2022,1,전망,한식 일반음컨±,매출액,79.7
2022,1,전망,한식 면요리 전문점,매출액,80.74
2022,1,전망,한식 육류요리 전문점,매출액,76.97
2022,1,전망,한식 해산물요리 전문점,매출액,76.54
2022,1,전망,외국식 음식점업,매출액,82.32
2022,1,전망,중식 음식점업,매출액,78.48
2022,1,전망,일식 음식점업,매출액,82.8
2022,1,전망,서양식 음식점업,매출액,86.26
2022,1,전망,기타 외국식 음식점업,매출액,89.59
2022,1,전망,기관 구내식당업,매출액,90.08
2022,1,전망,출장 음식 서비스업,매출액,78.77
2022,1,전망,기타 간이 음식점업,매출액,82.06
2022,1,전망,제과점업,매출액,85.62
2022,1,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",매출액,85.5
2022,1,전망,치킨 음식점업,매출액,81.42
2022,1,전망,김밥 및 기타 간이 음식점업,매출액,79.73
2022,1,전망,간이음식 포장판매 전문점,매출액,79.61
2022,1,전망,주점업,매출액,75.94
2022,1,전망,일반 유흥주점업,매출액,73.04
2022,1,전망,무도 유흥주점업,매출액,74.97
2022,1,전망,생맥주 전문점,매출액,76.82
2022,1,전망,기타 주점업,매출액,77
2022,1,전망,비알코올음료점업,매출액,85.99
2022,1,전망,커피 전문점,매출액,87.68
2022,1,전망,기타 비알코올 음료점업,매출액,78.59
2022,1,전망,한식 음식점업,식재료,130.96
2022,1,전망,한식 일반음식점업,식재료,130.17
2022,1,전망,한식 면요리 전문점,식재료,131.23
2022,1,전망,한식 육류요리 전문점,식재료,132.18
2022,1,전망,한식 해산물요리 전문점,식재료,132.73
2022,1,전망,외국식 음식점업,식재료,132.03
2022,1,전망,중식 음식점업,식재료,132.83
2022,1,전망,일식 음식점업,식재료,131.27
2022,1,전망,서양식 음식점업,식재료,132.25
2022,1,전망,기타 외국식 음식점업,식재료,129.57
2022,1,전망,기관 구내식당업,식재료,123.62
2022,1,전망,출장 음식 서비스업,식재료,129.85
2022,1,전망,기타 간이 음식점업,식재료,129.13
2022,1,전망,제과점업,식재료,122.53
2022,1,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",식재료,123.25
2022,1,전망,치킨 음식점업,식재료,131.72
2022,1,전망,김밥 및 기타 간이 음식점업,식재료,132.62
2022,1,전망,간이음식 포장판매 전문점,식재료,130.29
2022,1,전망,주점업,식재료,129.95
2022,1,전망,일반 유흥주점업,식재료,128.44
2022,1,전망,무도 유흥주점업,식재료,133.16
2022,1,전망,생맥주 전문점,식재료,129.36
2022,1,전망,기타 주점업,식재료,130.52
2022,1,전망,비알코올음료점업,식재료,119.96
2022,1,전망,커피 전문점,식재료,119.45
2022,1,전망,기타 비알코올 음료점업,식재료,122.17
2022,1,전망,한식 음식점업,고용,97.26
2022,1,전망,한식 일반음식점업,고용,97.4
2022,1,전망,한식 면요리 전문점,고용,97.4
2022,1,전망,한식 육류요리 전문점,고용,97.02
2022,1,전망,한식 해산물요리 전문점,고용,96.81
2022,1,전망,외국식 음식점업,고용,96.69
2022,1,전망,중식 음식점업,고용,96.62
2022,1,전망,일식 음식점업,고용,94.67
2022,1,전망,서양식 음식점업,고용,98.72
2022,1,전망,기타 외국식 음식점업,고용,97.18
2022,1,전망,기관 구내식당업,고용,99.52
2022,1,전망,출장 음식 서비스업,고용,93.73
2022,1,전망,기타 간이 음식점업,고용,98.07
2022,1,전망,제과점업,고용,99.81
2022,1,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,98.51
2022,1,전망,치킨 음식점업,고용,97.69
2022,1,전망,김밥 및 기타 간이 음식점업,고용,97.29
2022,1,전망,간이음식 포장판매 전문점,고용,98.45
2022,1,전망,주점업,고용,96.88
2022,1,전망,일반 유흥주점업,고용,96.7
2022,1,전망,무도 유흥주점업,고용,95.64
2022,1,전망,생맥주 전문점,고용,97.62
2022,1,전망,기타 주점업,고용,96.9
2022,1,전망,비알코올음료점업,고용,99.16
2022,1,전망,커피 전문점,고용,99.16
2022,1,전망,기타 비알코올 음료점업,고용,99.17
