rating,content,date,product_id,product_name,rank
5,맛있어서 항상 주문해요,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어서 늘 주문해서 먹고있어요,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,얼큰해서 남편이 아주 좋아합니다~ 부대찌개는 매번 이걸로 사먹어요.,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,식당에서 먹는 그맛~그대로^^,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘 받았어요 쓱배송이 편하긴 함,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,집에 있는 스팸만 더해서 먹으면 최고,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,맵찔이한테 매워요. 햄은 진짜 맛나요,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,양도많고 집에있는야채 좀더 넣으니 맛있어요,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,좋아요 좋아요 좋아요 좋아요,2025.01.15,1000604385774,송탄식 부대찌개 1.538kg,1
5,항상 선택하는 제품입니다. 좋습니다!!!,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,신선하고 맛있고 배송 빨라요,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛이 괜찮았던거 같아요,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,애용하는 상품입니다,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘 포장되어 왔습니다. 평소에도 자주 시켜먹어요. 잘먹겠습니다.,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,맛있어요 한끼로딱이에요!,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,고기랑 먹을 국 삭어요,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
5,잘 받았습니다 감사합니다 수고하세요,2025.01.14,1000604385774,송탄식 부대찌개 1.538kg,1
